name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
Brave's Hood;1;1;1;0;0;1;1;2;0;1;0;0;Health;-1;Rec Speed;3;Rider;2;;;;;Monster Bone S;1;;;;;;
Leather Hood;1;1;1;0;0;1;1;-1;0;1;0;0;Gathering;2;Whim;3;;;;;;;Warm Pelt;1;Iron Ore;1;;;;
Chainmail Hood;1;1;1;0;0;1;4;2;-2;0;1;1;Health;1;Hunger;1;;;;;;;Earth Crystal;1;Iron Ore;1;;;;
Hunter's Helm;1;1;1;0;0;1;6;0;-3;0;1;0;Combo Rate;2;Ranger;2;Poison;-2;;;;;Machalite Ore;1;Iron Ore;1;Gluehopper;2;;
Hunter's Cap;1;1;1;0;0;1;3;1;-2;1;2;1;Combo Rate;3;Ranger;2;Poison;-2;;;;;Machalite Ore;1;Iron Ore;1;Gluehopper;2;;
Bone Helm;1;2;0;0;0;1;7;1;-1;0;0;-2;KO;1;Maestro;1;;;;;;;Mystery Bone;2;Unkown Skull;1;Altaroth Jaw;1;;
Bone Cap;1;2;0;0;0;1;4;2;0;1;1;-1;KO;1;Maestro;1;;;;;;;Mystery Bone;2;Unkown Skull;1;Altaroth Jaw;1;;
Alloy Helm;1;1;1;0;0;1;8;-1;-2;0;1;-1;Defense;2;Gathering;-2;Wind Res;2;;;;;Machalite Ore;3;Earth Crystal;2;Iron Ore;3;;
Alloy Cap;1;1;1;0;0;1;4;0;-1;1;2;0;Gathering;-1;Pellet Up;2;Pellet S+;2;;;;;Machalite Ore;3;Earth Crystal;2;Iron Ore;3;;
Rhenoplos Helm;1;3;1;0;0;2;8;1;-1;1;-1;-1;KO;1;Faint;-2;Snow/Mud Res;1;;;;;Rhenoplos Scalp;1;Rhenoplos Shell;2;Iron Ore;2;;
Rhenoplos Cap;1;3;1;0;0;2;4;2;0;2;0;0;KO;2;Faint;-2;Snow/Mud Res;2;;;;;Rhenoplos Scalp;1;Rhenoplos Shell;2;Iron Ore;2;;
Bnahabra Hat;1;2;0;0;0;2;10;-4;2;2;-1;-1;Attack;-2;Status;2;Sheathing;1;Paralysis;2;;;Bnahabra Shell;2;Bnahabra Wing;3;Thunderbug;1;Gluehopper;2
